Q,Region,CBA,CBT
2020-11-15,noroeste,1264.3325873580002,2815.2515851807816
2020-11-15,pampeana,1444.7185646750993,3467.2868356989916
2020-11-15,patagonia,1513.7669658767106,4122.437093447843
2021-02-15,cuyo,1295.4533584527398,3264.5354684681065
2021-02-15,gran_buenos_aires,1465.6440964114379,3473.5700379758305
2021-02-15,noreste,1316.5341270194444,2918.318470678399
2021-02-15,noroeste,1261.358581820382,2770.7872730957865
2021-02-15,pampeana,1449.5918456189413,3435.5338212585025
2021-02-15,patagonia,1526.7904035729198,4107.059441273711
2021-05-15,cuyo,1287.0133084839742,3217.54645886586
2021-05-15,gran_buenos_aires,1463.6005884770195,3439.4785337256108
2021-05-15,noreste,1311.6541963149748,2885.6603125527363
2021-05-15,noroeste,1261.5030410983707,2750.0863555481187
2021-05-15,pampeana,1437.4509971784018,3378.035628135815
2021-05-15,patagonia,1503.8859009890919,4015.423494841177
2021-08-15,cuyo,1271.038950329845,3164.814693098668
2021-08-15,gran_buenos_aires,1434.3676142312368,3356.312443855688
2021-08-15,noreste,1287.5719255746656,2819.694220695635
2021-08-15,noroeste,1244.351644512286,2700.1698092927195
2021-08-15,pampeana,1416.1780588822887,3304.3111353019735
2021-08-15,patagonia,1472.9527026448752,3908.1158535609284
2021-11-15,cuyo,1265.1654772450318,3133.4280342616025
2021-11-15,gran_buenos_aires,1417.7287331567497,3298.5943821468477
2021-11-15,noreste,1280.0274938374496,2786.1862925086607
2021-11-15,noroeste,1235.1246332695603,2663.806544064155
2021-11-15,pampeana,1406.3396314594302,3272.1149723518297
2021-11-15,patagonia,1465.9595833123165,3870.11686661977
2022-02-15,cuyo,1294.3432319578526,3110.273918228279
2022-02-15,gran_buenos_aires,1442.632108857387,3260.012174588471
2022-02-15,noreste,1308.8096331989784,2765.5157134590168
2022-02-15,noroeste,1259.932000998286,2637.0507078611095
2022-02-15,pampeana,1438.2332134289954,3245.1876171605395
2022-02-15,patagonia,1499.0670661089428,3842.064774918552
